id,manufacturer_id,product_code,productName,product_name,description,images,tags,brand,meta_title,meta_description,og_image_url,og_title,og_description
prod_manu_0001_00100,manu_0001,00100,"5.8オンス T/Cポロシャツ ホワイト／Ｓ","5.8オンス T/Cポロシャツ ホワイト／Ｓ",,,,,,,,,
prod_manu_0001_00102,manu_0001,00102,"5.6オンス ヘビーウェイト長袖Tシャツ ホワイト／Ｓ","5.6オンス ヘビーウェイト長袖Tシャツ ホワイト／Ｓ",,,,,,,,,
prod_manu_0001_00103,manu_0001,00103,"5.6オンス ヘビーウェイトベビーTシャツ ホワイト／９０ｃｍ","5.6オンス ヘビーウェイトベビーTシャツ ホワイト／９０ｃｍ",,,,,,,,,
prod_manu_0001_00104,manu_0001,00104,"5.6オンス ヘビーウェイトヘンリーネックTシャツ ホワイト／Ｓ","5.6オンス ヘビーウェイトヘンリーネックTシャツ ホワイト／Ｓ",,,,,,,,,
prod_manu_0001_00105,manu_0001,00105,"5.6オンス ヘビーウェイトフーディTシャツ ホワイト／Ｓ","5.6オンス ヘビーウェイトフーディTシャツ ホワイト／Ｓ",,,,,,,,,
prod_manu_0001_00106,manu_0001,00106,"5.6オンス ヘビーウェイトラグランTシャツ ホワイト／Ｍ","5.6オンス ヘビーウェイトラグランTシャツ ホワイト／Ｍ",,,,,,,,,
prod_manu_0001_00107,manu_0001,00107,"5.6オンス ヘビーウェイト ベースボールTシャツ ホワイト／Ｓ","5.6オンス ヘビーウェイト ベースボールTシャツ ホワイト／Ｓ",,,,,,,,,
prod_manu_0001_00108,manu_0001,00108,"5.6オンス ヘビーウェイトVネックTシャツ ホワイト／Ｓ","5.6オンス ヘビーウェイトVネックTシャツ ホワイト／Ｓ",,,,,,,,,
prod_manu_0001_00109,manu_0001,00109,"5.6オンス ヘビーウェイトポケットTシャツ ホワイト／Ｓ","5.6オンス ヘビーウェイトポケットTシャツ ホワイト／Ｓ",,,,,,,,,
prod_manu_0001_00110,manu_0001,00110,"5.6オンス ヘビーウェイトLS-Tシャツ（+リブ） ホワイト／Ｓ","5.6オンス ヘビーウェイトLS-Tシャツ（+リブ） ホワイト／Ｓ",,,,,,,,,
prod_manu_0001_00113,manu_0001,00113,"5.6オンス ヘビーウェイトビッグＴシャツ ホワイト／Ｓ","5.6オンス ヘビーウェイトビッグＴシャツ ホワイト／Ｓ",,,,,,,,,
prod_manu_0001_00114,manu_0001,00114,"5.6オンス ヘビーウェイトビッグLS-Tシャツ ホワイト／Ｓ","5.6オンス ヘビーウェイトビッグLS-Tシャツ ホワイト／Ｓ",,,,,,,,,
prod_manu_0001_00141,manu_0001,00141,"5.8オンス T/Cポロシャツ（ポケット無し） ホワイト／Ｓ","5.8オンス T/Cポロシャツ（ポケット無し） ホワイト／Ｓ",,,,,,,,,
prod_manu_0001_00148,manu_0001,00148,"7.4オンス スーパーヘビーTシャツ ホワイト／Ｓ","7.4オンス スーパーヘビーTシャツ ホワイト／Ｓ",,,,,,,,,
prod_manu_0001_00149,manu_0001,00149,"7.4オンス スーパーヘビー長袖Tシャツ ホワイト／Ｓ","7.4オンス スーパーヘビー長袖Tシャツ ホワイト／Ｓ",,,,,,,,,
prod_manu_0001_00169,manu_0001,00169,"5.8オンス T/C長袖ポロシャツ（ポケット付） ホワイト／Ｓ","5.8オンス T/C長袖ポロシャツ（ポケット付） ホワイト／Ｓ",,,,,,,,,
prod_manu_0001_00183,manu_0001,00183,"9.7オンス スタンダードトレーナー ホワイト／Ｓ","9.7オンス スタンダードトレーナー ホワイト／Ｓ",,,,,,,,,
prod_manu_0001_00186,manu_0001,00186,"9.7オンス スタンダードスウェットパンツ ホワイト／Ｓ","9.7オンス スタンダードスウェットパンツ ホワイト／Ｓ",,,,,,,,,
prod_manu_0001_00188,manu_0001,00188,"9.7オンス スタンダードWフードプルパーカー ホワイト／Ｓ","9.7オンス スタンダードWフードプルパーカー ホワイト／Ｓ",,,,,,,,,
prod_manu_0001_00189,manu_0001,00189,"9.7オンス スタンダードWフードジップパーカー ホワイト／Ｓ","9.7オンス スタンダードWフードジップパーカー ホワイト／Ｓ",,,,,,,,,
prod_manu_0001_00190,manu_0001,00190,"9.7オンス スタンダードジップジャケット ホワイト／Ｓ","9.7オンス スタンダードジップジャケット ホワイト／Ｓ",,,,,,,,,
prod_manu_0001_00193,manu_0001,00193,"4.9オンス カジュアルポロシャツ ホワイト／Ｓ","4.9オンス カジュアルポロシャツ ホワイト／Ｓ",,,,,,,,,
prod_manu_0001_00215,manu_0001,00215,"イベントハッピ レッド／Ｆ","イベントハッピ レッド／Ｆ",,,,,,,,,
prod_manu_0001_00216,manu_0001,00216,"8.4オンス フーデッドライトパーカー ホワイト／Ｓ","8.4オンス フーデッドライトパーカー ホワイト／Ｓ",,,,,,,,,
prod_manu_0001_00217,manu_0001,00217,"8.4オンス ジップアップライトパーカー ホワイト／Ｓ","8.4オンス ジップアップライトパーカー ホワイト／Ｓ",,,,,,,,,
prod_manu_0001_00218,manu_0001,00218,"8.4オンス ライトスウェットパンツ ホワイト／Ｓ","8.4オンス ライトスウェットパンツ ホワイト／Ｓ",,,,,,,,,
prod_manu_0001_00219,manu_0001,00219,"8.4オンス クルーネックライトトレーナー ホワイト／Ｓ","8.4オンス クルーネックライトトレーナー ホワイト／Ｓ",,,,,,,,,
prod_manu_0001_00220,manu_0001,00220,"8.4オンス ライトスウェットハーフパンツ ホワイト／Ｓ","8.4オンス ライトスウェットハーフパンツ ホワイト／Ｓ",,,,,,,,,
prod_manu_0001_00227,manu_0001,00227,"12.0オンス 裏起毛ヘビートレーナー ホワイト／Ｓ","12.0オンス 裏起毛ヘビートレーナー ホワイト／Ｓ",,,,,,,,,
prod_manu_0001_00228,manu_0001,00228,"12.0オンス 裏起毛ヘビープルパーカー ホワイト／Ｓ","12.0オンス 裏起毛ヘビープルパーカー ホワイト／Ｓ",,,,,,,,,
prod_manu_0001_00229,manu_0001,00229,"12.0オンス 裏起毛ヘビージップパーカー ホワイト／Ｓ","12.0オンス 裏起毛ヘビージップパーカー ホワイト／Ｓ",,,,,,,,,
prod_manu_0001_00230,manu_0001,00230,"アクティブベンチコート ホワイト／Ｓ","アクティブベンチコート ホワイト／Ｓ",,,,,,,,,
prod_manu_0001_00235,manu_0001,00235,"ライトストレッチジャケット ホワイト／Ｓ","ライトストレッチジャケット ホワイト／Ｓ",,,,,,,,,
prod_manu_0001_00236,manu_0001,00236,"裏フリースストレッチジャケット ホワイト／Ｓ","裏フリースストレッチジャケット ホワイト／Ｓ",,,,,,,,,
prod_manu_0001_00237,manu_0001,00237,"ライトジャケット ホワイト／Ｓ","ライトジャケット ホワイト／Ｓ",,,,,,,,,
prod_manu_0001_00238,manu_0001,00238,"リフレクフリースジャケット グレー／Ｍ","リフレクフリースジャケット グレー／Ｍ",,,,,,,,,
prod_manu_0001_00300,manu_0001,00300,"4.4オンス ドライTシャツ ホワイト／Ｓ","4.4オンス ドライTシャツ ホワイト／Ｓ",,,,,,,,,
prod_manu_0001_00302,manu_0001,00302,"4.4オンス ドライポロシャツ ホワイト／Ｓ","4.4オンス ドライポロシャツ ホワイト／Ｓ",,,,,,,,,
prod_manu_0001_00304,manu_0001,00304,"4.4オンス ドライロングスリーブTシャツ ホワイト／Ｓ","4.4オンス ドライロングスリーブTシャツ ホワイト／Ｓ",,,,,,,,,
prod_manu_0001_00313,manu_0001,00313,"4.4オンス ドライボタンダウンポロシャツポケット無 ホワイト／Ｓ","4.4オンス ドライボタンダウンポロシャツポケット無 ホワイト／Ｓ",,,,,,,,,
prod_manu_0001_00314,manu_0001,00314,"4.4オンス ドライボタンダウン長袖ポロシャツ ホワイト／Ｓ","4.4オンス ドライボタンダウン長袖ポロシャツ ホワイト／Ｓ",,,,,,,,,
prod_manu_0001_00315,manu_0001,00315,"4.4オンス ドライレイヤードボタンダウンポロシャツ ネイビー×イエロー／Ｓ","4.4オンス ドライレイヤードボタンダウンポロシャツ ネイビー×イエロー／Ｓ",,,,,,,,,
prod_manu_0001_00320,manu_0001,00320,"4.4オンス ドライアンクルパンツ ブラック／Ｓ","4.4オンス ドライアンクルパンツ ブラック／Ｓ",,,,,,,,,
prod_manu_0001_00321,manu_0001,00321,"4.4オンス ドライパンツ ブラック／Ｓ","4.4オンス ドライパンツ ブラック／Ｓ",,,,,,,,,
prod_manu_0001_00325,manu_0001,00325,"4.4オンス ドライハーフパンツ ホワイト／Ｓ","4.4オンス ドライハーフパンツ ホワイト／Ｓ",,,,,,,,,
prod_manu_0001_00330,manu_0001,00330,"4.4オンス ドライポロシャツ（ポケット付） ホワイト／Ｓ","4.4オンス ドライポロシャツ（ポケット付） ホワイト／Ｓ",,,,,,,,,
prod_manu_0001_00331,manu_0001,00331,"4.4オンス ドライボタンダウンポロシャツ ホワイト／Ｓ","4.4オンス ドライボタンダウンポロシャツ ホワイト／Ｓ",,,,,,,,,
prod_manu_0001_00335,manu_0001,00335,"4.4オンス ドライ長袖ポロシャツ（ポケット付） ホワイト／Ｓ","4.4オンス ドライ長袖ポロシャツ（ポケット付） ホワイト／Ｓ",,,,,,,,,
prod_manu_0001_00336,manu_0001,00336,"4.4オンス ドライメッシュビブス ホワイト／Ｆ","4.4オンス ドライメッシュビブス ホワイト／Ｆ",,,,,,,,,
prod_manu_0001_00337,manu_0001,00337,"4.4オンス ドライVネックTシャツ ホワイト／Ｓ","4.4オンス ドライVネックTシャツ ホワイト／Ｓ",,,,,,,,,
prod_manu_0001_00338,manu_0001,00338,"4.4オンス ドライジップパーカー ホワイト／Ｓ","4.4オンス ドライジップパーカー ホワイト／Ｓ",,,,,,,,,
prod_manu_0001_00339,manu_0001,00339,"4.4オンス ドライレイヤードポロシャツ ネイビー×イエロー／Ｓ","4.4オンス ドライレイヤードポロシャツ ネイビー×イエロー／Ｓ",,,,,,,,,
prod_manu_0001_00341,manu_0001,00341,"4.4オンス ドライベースボールシャツ ホワイト／Ｓ","4.4オンス ドライベースボールシャツ ホワイト／Ｓ",,,,,,,,,
prod_manu_0001_00342,manu_0001,00342,"7.7オンス ドライスウェットジップパーカー ホワイト／Ｓ","7.7オンス ドライスウェットジップパーカー ホワイト／Ｓ",,,,,,,,,
prod_manu_0001_00343,manu_0001,00343,"7.7オンス ドライスウェットパンツ ホワイト／１２０ｃｍ","7.7オンス ドライスウェットパンツ ホワイト／１２０ｃｍ",,,,,,,,,
prod_manu_0001_00344,manu_0001,00344,"7.7オンス ドライスウェットジップジャケット ホワイト／Ｓ","7.7オンス ドライスウェットジップジャケット ホワイト／Ｓ",,,,,,,,,
prod_manu_0001_00346,manu_0001,00346,"10.0オンス ドライ裏フリーストレーナー ホワイト／Ｓ","10.0オンス ドライ裏フリーストレーナー ホワイト／Ｓ",,,,,,,,,
prod_manu_0001_00347,manu_0001,00347,"10.0オンス ドライ裏フリースパーカー ホワイト／Ｓ","10.0オンス ドライ裏フリースパーカー ホワイト／Ｓ",,,,,,,,,
prod_manu_0001_00348,manu_0001,00348,"10.0オンス ドライ裏フリースジップパーカー ホワイト／Ｓ","10.0オンス ドライ裏フリースジップパーカー ホワイト／Ｓ",,,,,,,,,
prod_manu_0001_00349,manu_0001,00349,"10.0オンス ドライ裏フリーススウェットパンツ ホワイト／Ｓ","10.0オンス ドライ裏フリーススウェットパンツ ホワイト／Ｓ",,,,,,,,,
prod_manu_0001_00350,manu_0001,00350,"3.5オンス インターロックドライTシャツ ホワイト／Ｓ","3.5オンス インターロックドライTシャツ ホワイト／Ｓ",,,,,,,,,
prod_manu_0001_00351,manu_0001,00351,"3.5オンス インターロックドライポロシャツ ホワイト／Ｓ","3.5オンス インターロックドライポロシャツ ホワイト／Ｓ",,,,,,,,,
prod_manu_0001_00352,manu_0001,00352,"3.5オンス インターロック ドライ長袖Tシャツ ホワイト／Ｓ","3.5オンス インターロック ドライ長袖Tシャツ ホワイト／Ｓ",,,,,,,,,
prod_manu_0001_00353,manu_0001,00353,"3.5オンス インターロック ドライノースリーブ ブラック／Ｓ","3.5オンス インターロック ドライノースリーブ ブラック／Ｓ",,,,,,,,,
prod_manu_0001_00354,manu_0001,00354,"ネックゲイター ホワイト／Ｆ","ネックゲイター ホワイト／Ｆ",,,,,,,,,
prod_manu_0001_00358,manu_0001,00358,"4.4オンス ドライジップジャケット ホワイト／Ｓ","4.4オンス ドライジップジャケット ホワイト／Ｓ",,,,,,,,,
prod_manu_0001_00370,manu_0001,00370,"ドライストレッチパンツ グレー／Ｓ","ドライストレッチパンツ グレー／Ｓ",,,,,,,,,
prod_manu_0001_00371,manu_0001,00371,"ドライストレッチジョガーパンツ グレー／Ｓ","ドライストレッチジョガーパンツ グレー／Ｓ",,,,,,,,,
prod_manu_0001_00372,manu_0001,00372,"ドライストレッチハーフパンツ グレー／Ｓ","ドライストレッチハーフパンツ グレー／Ｓ",,,,,,,,,
prod_manu_0001_00373,manu_0001,00373,"ドライストレッチフーディ グレー／Ｓ","ドライストレッチフーディ グレー／Ｓ",,,,,,,,,
prod_manu_0001_00374,manu_0001,00374,"ドライストレッチピステ グレー／Ｓ","ドライストレッチピステ グレー／Ｓ",,,,,,,,,
prod_manu_0001_00537,manu_0001,00537,"カラーフェイスタオル ホワイト／Ｆ","カラーフェイスタオル ホワイト／Ｆ",,,,,,,,,
prod_manu_0001_00538,manu_0001,00538,"カラーマフラータオル ホワイト／Ｆ","カラーマフラータオル ホワイト／Ｆ",,,,,,,,,
prod_manu_0001_00700,manu_0001,00700,"イベントメッシュキャップ ホワイト／Ｆ","イベントメッシュキャップ ホワイト／Ｆ",,,,,,,,,
prod_manu_0001_00710,manu_0001,00710,"クラブツイルキャップ ホワイト／Ｆ","クラブツイルキャップ ホワイト／Ｆ",,,,,,,,,
prod_manu_0001_00760,manu_0001,00760,"ナチュラルコットンバッグ ナチュラル／Ｆ","ナチュラルコットンバッグ ナチュラル／Ｆ",,,,,,,,,
prod_manu_0001_00762,manu_0001,00762,"ナチュラルファイルバッグ ナチュラル／Ｆ","ナチュラルファイルバッグ ナチュラル／Ｆ",,,,,,,,,
prod_manu_0001_00775,manu_0001,00775,"ナイロン シューズバッグ ブラック／Ｆ","ナイロン シューズバッグ ブラック／Ｆ",,,,,,,,,
prod_manu_0001_00778,manu_0001,00778,"キャンバストート ブラック／Ｓ","キャンバストート ブラック／Ｓ",,,,,,,,,
prod_manu_0001_00779,manu_0001,00779,"キャンバスショルダートート(ポケット付) ブラック／Ｍ","キャンバスショルダートート(ポケット付) ブラック／Ｍ",,,,,,,,,
prod_manu_0001_00780,manu_0001,00780,"キャンバスツートントート ナチュラル×ターコイズ　／Ｓ","キャンバスツートントート ナチュラル×ターコイズ　／Ｓ",,,,,,,,,
prod_manu_0001_00781,manu_0001,00781,"ライトキャンバストート ブラック／Ｓ","ライトキャンバストート ブラック／Ｓ",,,,,,,,,
prod_manu_0001_00782,manu_0001,00782,"ライトキャンバスフラットトート ブラック／Ｓ","ライトキャンバスフラットトート ブラック／Ｓ",,,,,,,,,
prod_manu_0001_00783,manu_0001,00783,"ナイロンレジャートート ブラック／Ｆ","ナイロンレジャートート ブラック／Ｆ",,,,,,,,,
prod_manu_0001_00784,manu_0001,00784,"レジャートート ブラック／Ｆ","レジャートート ブラック／Ｆ",,,,,,,,,
prod_manu_0001_00785,manu_0001,00785,"シューズバッグ ブラック／Ｆ","シューズバッグ ブラック／Ｆ",,,,,,,,,
prod_manu_0001_00786,manu_0001,00786,"ランドリーバッグ ブラック／Ｆ","ランドリーバッグ ブラック／Ｆ",,,,,,,,,
prod_manu_0001_00800,manu_0001,00800,"ベーシックハッピ ブラック／Ｆ","ベーシックハッピ ブラック／Ｆ",,,,,,,,,
prod_manu_0001_00843,manu_0001,00843,"ACTドライTシャツ3枚パック ホワイト／Ｍ","ACTドライTシャツ3枚パック ホワイト／Ｍ",,,,,,,,,
prod_manu_0001_00872,manu_0001,00872,"ショートエプロン ブラック／Ｆ","ショートエプロン ブラック／Ｆ",,,,,,,,,
prod_manu_0001_10300,manu_0001,10300,"4.4オンス ドライTシャツ ブラック／Ｓ","4.4オンス ドライTシャツ ブラック／Ｓ",,,,,,,,,
prod_manu_0001_22149,manu_0001,22149,"2024 AW パーソナルカタログ その他／その他","2024 AW パーソナルカタログ その他／その他",,,,,,,,,
prod_manu_0001_22150,manu_0001,22150,"2025 総合カタログ その他／その他","2025 総合カタログ その他／その他",,,,,,,,,
prod_manu_0001_24000,manu_0001,24000,OPP袋　（260x400),OPP袋　（260x400),,,,,,,,,
prod_manu_0001_25000,manu_0001,25000,OPP袋　（300x450),OPP袋　（300x450),,,,,,,,,
